MEMORY USAGE TIMELINE
Generated from container execution schedule with dynamic memory model (cycle=3)
Configuration:
  Total GPU Memory: 4096.0 MB
  Base Memory: 125.0 MB
  Memory Multiplier: 1.5
  Container Duration: 60 seconds
  Reset Interval: 3 containers (dynamic)

Timestamp (s),Active Containers (count),Container IDs,Total Memory Used (MB),Used %,Remaining Capacity (MB),Available %,Memory Pressure,Can Launch?
2855,12,"C561, C562, C563, C564, C565, C566, C567, C568, C569, C570, C571, C572",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2860,12,"C562, C563, C564, C565, C566, C567, C568, C569, C570, C571, C572, C573",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2865,12,"C563, C564, C565, C566, C567, C568, C569, C570, C571, C572, C573, C574",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2870,12,"C564, C565, C566, C567, C568, C569, C570, C571, C572, C573, C574, C575",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2875,12,"C565, C566, C567, C568, C569, C570, C571, C572, C573, C574, C575, C576",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2880,12,"C566, C567, C568, C569, C570, C571, C572, C573, C574, C575, C576, C577",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2885,12,"C567, C568, C569, C570, C571, C572, C573, C574, C575, C576, C577, C578",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2890,12,"C568, C569, C570, C571, C572, C573, C574, C575, C576, C577, C578, C579",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2895,12,"C569, C570, C571, C572, C573, C574, C575, C576, C577, C578, C579, C580",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2900,12,"C570, C571, C572, C573, C574, C575, C576, C577, C578, C579, C580, C581",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2905,12,"C571, C572, C573, C574, C575, C576, C577, C578, C579, C580, C581, C582",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2910,12,"C572, C573, C574, C575, C576, C577, C578, C579, C580, C581, C582, C583",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2915,12,"C573, C574, C575, C576, C577, C578, C579, C580, C581, C582, C583, C584",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2920,12,"C574, C575, C576, C577, C578, C579, C580, C581, C582, C583, C584, C585",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2925,12,"C575, C576, C577, C578, C579, C580, C581, C582, C583, C584, C585, C586",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2930,12,"C576, C577, C578, C579, C580, C581, C582, C583, C584, C585, C586, C587",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2935,12,"C577, C578, C579, C580, C581, C582, C583, C584, C585, C586, C587, C588",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2940,12,"C578, C579, C580, C581, C582, C583, C584, C585, C586, C587, C588, C589",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2945,12,"C579, C580, C581, C582, C583, C584, C585, C586, C587, C588, C589, C590",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2950,12,"C580, C581, C582, C583, C584, C585, C586, C587, C588, C589, C590, C591",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2955,12,"C581, C582, C583, C584, C585, C586, C587, C588, C589, C590, C591, C592",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2960,12,"C582, C583, C584, C585, C586, C587, C588, C589, C590, C591, C592, C593",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2965,12,"C583, C584, C585, C586, C587, C588, C589, C590, C591, C592, C593, C594",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2970,12,"C584, C585, C586, C587, C588, C589, C590, C591, C592, C593, C594, C595",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2975,12,"C585, C586, C587, C588, C589, C590, C591, C592, C593, C594, C595, C596",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2980,12,"C586, C587, C588, C589, C590, C591, C592, C593, C594, C595, C596, C597",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2985,12,"C587, C588, C589, C590, C591, C592, C593, C594, C595, C596, C597, C598",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2990,12,"C588, C589, C590, C591, C592, C593, C594, C595, C596, C597, C598, C599",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2995,12,"C589, C590, C591, C592, C593, C594, C595, C596, C597, C598, C599, C600",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3000,12,"C590, C591, C592, C593, C594, C595, C596, C597, C598, C599, C600, C601",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3005,12,"C591, C592, C593, C594, C595, C596, C597, C598, C599, C600, C601, C602",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3010,12,"C592, C593, C594, C595, C596, C597, C598, C599, C600, C601, C602, C603",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3015,12,"C593, C594, C595, C596, C597, C598, C599, C600, C601, C602, C603, C604",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3020,12,"C594, C595, C596, C597, C598, C599, C600, C601, C602, C603, C604, C605",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3025,12,"C595, C596, C597, C598, C599, C600, C601, C602, C603, C604, C605, C606",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3030,12,"C596, C597, C598, C599, C600, C601, C602, C603, C604, C605, C606, C607",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3035,12,"C597, C598, C599, C600, C601, C602, C603, C604, C605, C606, C607, C608",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3040,12,"C598, C599, C600, C601, C602, C603, C604, C605, C606, C607, C608, C609",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3045,12,"C599, C600, C601, C602, C603, C604, C605, C606, C607, C608, C609, C610",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3050,12,"C600, C601, C602, C603, C604, C605, C606, C607, C608, C609, C610, C611",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3055,12,"C601, C602, C603, C604, C605, C606, C607, C608, C609, C610, C611, C612",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3060,12,"C602, C603, C604, C605, C606, C607, C608, C609, C610, C611, C612, C613",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3065,12,"C603, C604, C605, C606, C607, C608, C609, C610, C611, C612, C613, C614",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3070,12,"C604, C605, C606, C607, C608, C609, C610, C611, C612, C613, C614, C615",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3075,12,"C605, C606, C607, C608, C609, C610, C611, C612, C613, C614, C615, C616",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3080,12,"C606, C607, C608, C609, C610, C611, C612, C613, C614, C615, C616, C617",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3085,12,"C607, C608, C609, C610, C611, C612, C613, C614, C615, C616, C617, C618",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3090,12,"C608, C609, C610, C611, C612, C613, C614, C615, C616, C617, C618, C619",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3095,12,"C609, C610, C611, C612, C613, C614, C615, C616, C617, C618, C619, C620",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3100,12,"C610, C611, C612, C613, C614, C615, C616, C617, C618, C619, C620, C621",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3105,12,"C611, C612, C613, C614, C615, C616, C617, C618, C619, C620, C621, C622",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3110,12,"C612, C613, C614, C615, C616, C617, C618, C619, C620, C621, C622, C623",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3115,12,"C613, C614, C615, C616, C617, C618, C619, C620, C621, C622, C623, C624",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3120,12,"C614, C615, C616, C617, C618, C619, C620, C621, C622, C623, C624, C625",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3125,12,"C615, C616, C617, C618, C619, C620, C621, C622, C623, C624, C625, C626",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3130,12,"C616, C617, C618, C619, C620, C621, C622, C623, C624, C625, C626, C627",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3135,12,"C617, C618, C619, C620, C621, C622, C623, C624, C625, C626, C627, C628",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3140,12,"C618, C619, C620, C621, C622, C623, C624, C625, C626, C627, C628, C629",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3145,12,"C619, C620, C621, C622, C623, C624, C625, C626, C627, C628, C629, C630",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3150,12,"C620, C621, C622, C623, C624, C625, C626, C627, C628, C629, C630, C631",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3155,12,"C621, C622, C623, C624, C625, C626, C627, C628, C629, C630, C631, C632",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3160,12,"C622, C623, C624, C625, C626, C627, C628, C629, C630, C631, C632, C633",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3165,12,"C623, C624, C625, C626, C627, C628, C629, C630, C631, C632, C633, C634",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3170,12,"C624, C625, C626, C627, C628, C629, C630, C631, C632, C633, C634, C635",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3175,12,"C625, C626, C627, C628, C629, C630, C631, C632, C633, C634, C635, C636",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3180,12,"C626, C627, C628, C629, C630, C631, C632, C633, C634, C635, C636, C637",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3185,12,"C627, C628, C629, C630, C631, C632, C633, C634, C635, C636, C637, C638",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3190,12,"C628, C629, C630, C631, C632, C633, C634, C635, C636, C637, C638, C639",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3195,12,"C629, C630, C631, C632, C633, C634, C635, C636, C637, C638, C639, C640",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3200,12,"C630, C631, C632, C633, C634, C635, C636, C637, C638, C639, C640, C641",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3205,12,"C631, C632, C633, C634, C635, C636, C637, C638, C639, C640, C641, C642",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3210,12,"C632, C633, C634, C635, C636, C637, C638, C639, C640, C641, C642, C643",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3215,12,"C633, C634, C635, C636, C637, C638, C639, C640, C641, C642, C643, C644",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3220,12,"C634, C635, C636, C637, C638, C639, C640, C641, C642, C643, C644, C645",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3225,12,"C635, C636, C637, C638, C639, C640, C641, C642, C643, C644, C645, C646",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3230,12,"C636, C637, C638, C639, C640, C641, C642, C643, C644, C645, C646, C647",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3235,12,"C637, C638, C639, C640, C641, C642, C643, C644, C645, C646, C647, C648",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3240,12,"C638, C639, C640, C641, C642, C643, C644, C645, C646, C647, C648, C649",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3245,12,"C639, C640, C641, C642, C643, C644, C645, C646, C647, C648, C649, C650",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3250,12,"C640, C641, C642, C643, C644, C645, C646, C647, C648, C649, C650, C651",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3255,12,"C641, C642, C643, C644, C645, C646, C647, C648, C649, C650, C651, C652",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3260,12,"C642, C643, C644, C645, C646, C647, C648, C649, C650, C651, C652, C653",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3265,12,"C643, C644, C645, C646, C647, C648, C649, C650, C651, C652, C653, C654",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3270,12,"C644, C645, C646, C647, C648, C649, C650, C651, C652, C653, C654, C655",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3275,12,"C645, C646, C647, C648, C649, C650, C651, C652, C653, C654, C655, C656",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3280,12,"C646, C647, C648, C649, C650, C651, C652, C653, C654, C655, C656, C657",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3285,12,"C647, C648, C649, C650, C651, C652, C653, C654, C655, C656, C657, C658",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3290,12,"C648, C649, C650, C651, C652, C653, C654, C655, C656, C657, C658, C659",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3295,12,"C649, C650, C651, C652, C653, C654, C655, C656, C657, C658, C659, C660",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3300,12,"C650, C651, C652, C653, C654, C655, C656, C657, C658, C659, C660, C661",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3305,12,"C651, C652, C653, C654, C655, C656, C657, C658, C659, C660, C661, C662",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3310,12,"C652, C653, C654, C655, C656, C657, C658, C659, C660, C661, C662, C663",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3315,12,"C653, C654, C655, C656, C657, C658, C659, C660, C661, C662, C663, C664",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3320,12,"C654, C655, C656, C657, C658, C659, C660, C661, C662, C663, C664, C665",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3325,12,"C655, C656, C657, C658, C659, C660, C661, C662, C663, C664, C665, C666",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3330,12,"C656, C657, C658, C659, C660, C661, C662, C663, C664, C665, C666, C667",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3335,12,"C657, C658, C659, C660, C661, C662, C663, C664, C665, C666, C667, C668",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3340,12,"C658, C659, C660, C661, C662, C663, C664, C665, C666, C667, C668, C669",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3345,12,"C659, C660, C661, C662, C663, C664, C665, C666, C667, C668, C669, C670",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3350,12,"C660, C661, C662, C663, C664, C665, C666, C667, C668, C669, C670, C671",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3355,12,"C661, C662, C663, C664, C665, C666, C667, C668, C669, C670, C671, C672",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3360,12,"C662, C663, C664, C665, C666, C667, C668, C669, C670, C671, C672, C673",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3365,12,"C663, C664, C665, C666, C667, C668, C669, C670, C671, C672, C673, C674",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3370,12,"C664, C665, C666, C667, C668, C669, C670, C671, C672, C673, C674, C675",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3375,12,"C665, C666, C667, C668, C669, C670, C671, C672, C673, C674, C675, C676",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3380,12,"C666, C667, C668, C669, C670, C671, C672, C673, C674, C675, C676, C677",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3385,12,"C667, C668, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3390,12,"C668, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3395,12,"C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3400,12,"C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3405,12,"C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C682",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3410,12,"C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C682, C683",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3415,12,"C673, C674, C675, C676, C677, C678, C679, C680, C681, C682, C683, C684",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3420,12,"C674, C675, C676, C677, C678, C679, C680, C681, C682, C683, C684, C685",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3425,12,"C675, C676, C677, C678, C679, C680, C681, C682, C683, C684, C685, C686",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3430,12,"C676, C677, C678, C679, C680, C681, C682, C683, C684, C685, C686, C687",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3435,12,"C677, C678, C679, C680, C681, C682, C683, C684, C685, C686, C687, C688",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3440,12,"C678, C679, C680, C681, C682, C683, C684, C685, C686, C687, C688, C689",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3445,12,"C679, C680, C681, C682, C683, C684, C685, C686, C687, C688, C689, C690",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3450,12,"C680, C681, C682, C683, C684, C685, C686, C687, C688, C689, C690, C691",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3455,12,"C681, C682, C683, C684, C685, C686, C687, C688, C689, C690, C691, C692",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3460,12,"C682, C683, C684, C685, C686, C687, C688, C689, C690, C691, C692, C693",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3465,12,"C683, C684, C685, C686, C687, C688, C689, C690, C691, C692, C693, C694",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3470,12,"C684, C685, C686, C687, C688, C689, C690, C691, C692, C693, C694, C695",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3475,12,"C685, C686, C687, C688, C689, C690, C691, C692, C693, C694, C695, C696",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3480,12,"C686, C687, C688, C689, C690, C691, C692, C693, C694, C695, C696, C697",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3485,12,"C687, C688, C689, C690, C691, C692, C693, C694, C695, C696, C697, C698",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3490,12,"C688, C689, C690, C691, C692, C693, C694, C695, C696, C697, C698, C699",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3495,12,"C689, C690, C691, C692, C693, C694, C695, C696, C697, C698, C699, C700",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3500,12,"C690, C691, C692, C693, C694, C695, C696, C697, C698, C699, C700, C701",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3505,12,"C691, C692, C693, C694, C695, C696, C697, C698, C699, C700, C701, C702",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3510,12,"C692, C693, C694, C695, C696, C697, C698, C699, C700, C701, C702, C703",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3515,12,"C693, C694, C695, C696, C697, C698, C699, C700, C701, C702, C703, C704",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3520,12,"C694, C695, C696, C697, C698, C699, C700, C701, C702, C703, C704, C705",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3525,12,"C695, C696, C697, C698, C699, C700, C701, C702, C703, C704, C705, C706",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3530,12,"C696, C697, C698, C699, C700, C701, C702, C703, C704, C705, C706, C707",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3535,12,"C697, C698, C699, C700, C701, C702, C703, C704, C705, C706, C707, C708",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3540,12,"C698, C699, C700, C701, C702, C703, C704, C705, C706, C707, C708, C709",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3545,12,"C699, C700, C701, C702, C703, C704, C705, C706, C707, C708, C709, C710",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3550,12,"C700, C701, C702, C703, C704, C705, C706, C707, C708, C709, C710, C711",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3555,12,"C701, C702, C703, C704, C705, C706, C707, C708, C709, C710, C711, C712",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3560,12,"C702, C703, C704, C705, C706, C707, C708, C709, C710, C711, C712, C713",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3565,12,"C703, C704, C705, C706, C707, C708, C709, C710, C711, C712, C713, C714",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3570,12,"C704, C705, C706, C707, C708, C709, C710, C711, C712, C713, C714, C715",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3575,12,"C705, C706, C707, C708, C709, C710, C711, C712, C713, C714, C715, C716",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3580,12,"C706, C707, C708, C709, C710, C711, C712, C713, C714, C715, C716, C717",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3585,12,"C707, C708, C709, C710, C711, C712, C713, C714, C715, C716, C717, C718",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3590,12,"C708, C709, C710, C711, C712, C713, C714, C715, C716, C717, C718, C719",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3595,12,"C709, C710, C711, C712, C713, C714, C715, C716, C717, C718, C719, C720",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
3600,11,"C710, C711, C712, C713, C714, C715, C716, C717, C718, C719, C720",2250.0,54.9%,1846.0,45.1%,MEDIUM,YES
