MEMORY USAGE TIMELINE
Generated from container execution schedule with dynamic memory model (cycle=3)
Configuration:
  Total GPU Memory: 4096.0 MB
  Base Memory: 10.0 MB
  Memory Multiplier: 1.5
  Container Duration: 60 seconds
  Reset Interval: 3 containers (dynamic)

Timestamp (s),Active Containers (count),Container IDs,Total Memory Used (MB),Used %,Remaining Capacity (MB),Available %,Memory Pressure,Can Launch?
3045,12,"C599, C600, C601, C602, C603, C604, C605, C606, C607, C608, C609, C610",190.0,4.6%,3906.0,95.4%,LOW,YES
3050,12,"C600, C601, C602, C603, C604, C605, C606, C607, C608, C609, C610, C611",190.0,4.6%,3906.0,95.4%,LOW,YES
3055,12,"C601, C602, C603, C604, C605, C606, C607, C608, C609, C610, C611, C612",190.0,4.6%,3906.0,95.4%,LOW,YES
3060,12,"C602, C603, C604, C605, C606, C607, C608, C609, C610, C611, C612, C613",190.0,4.6%,3906.0,95.4%,LOW,YES
3065,12,"C603, C604, C605, C606, C607, C608, C609, C610, C611, C612, C613, C614",190.0,4.6%,3906.0,95.4%,LOW,YES
3070,12,"C604, C605, C606, C607, C608, C609, C610, C611, C612, C613, C614, C615",190.0,4.6%,3906.0,95.4%,LOW,YES
3075,12,"C605, C606, C607, C608, C609, C610, C611, C612, C613, C614, C615, C616",190.0,4.6%,3906.0,95.4%,LOW,YES
3080,12,"C606, C607, C608, C609, C610, C611, C612, C613, C614, C615, C616, C617",190.0,4.6%,3906.0,95.4%,LOW,YES
3085,12,"C607, C608, C609, C610, C611, C612, C613, C614, C615, C616, C617, C618",190.0,4.6%,3906.0,95.4%,LOW,YES
3090,12,"C608, C609, C610, C611, C612, C613, C614, C615, C616, C617, C618, C619",190.0,4.6%,3906.0,95.4%,LOW,YES
3095,12,"C609, C610, C611, C612, C613, C614, C615, C616, C617, C618, C619, C620",190.0,4.6%,3906.0,95.4%,LOW,YES
3100,12,"C610, C611, C612, C613, C614, C615, C616, C617, C618, C619, C620, C621",190.0,4.6%,3906.0,95.4%,LOW,YES
3105,12,"C611, C612, C613, C614, C615, C616, C617, C618, C619, C620, C621, C622",190.0,4.6%,3906.0,95.4%,LOW,YES
3110,12,"C612, C613, C614, C615, C616, C617, C618, C619, C620, C621, C622, C623",190.0,4.6%,3906.0,95.4%,LOW,YES
3115,12,"C613, C614, C615, C616, C617, C618, C619, C620, C621, C622, C623, C624",190.0,4.6%,3906.0,95.4%,LOW,YES
3120,12,"C614, C615, C616, C617, C618, C619, C620, C621, C622, C623, C624, C625",190.0,4.6%,3906.0,95.4%,LOW,YES
3125,12,"C615, C616, C617, C618, C619, C620, C621, C622, C623, C624, C625, C626",190.0,4.6%,3906.0,95.4%,LOW,YES
3130,12,"C616, C617, C618, C619, C620, C621, C622, C623, C624, C625, C626, C627",190.0,4.6%,3906.0,95.4%,LOW,YES
3135,12,"C617, C618, C619, C620, C621, C622, C623, C624, C625, C626, C627, C628",190.0,4.6%,3906.0,95.4%,LOW,YES
3140,12,"C618, C619, C620, C621, C622, C623, C624, C625, C626, C627, C628, C629",190.0,4.6%,3906.0,95.4%,LOW,YES
3145,12,"C619, C620, C621, C622, C623, C624, C625, C626, C627, C628, C629, C630",190.0,4.6%,3906.0,95.4%,LOW,YES
3150,12,"C620, C621, C622, C623, C624, C625, C626, C627, C628, C629, C630, C631",190.0,4.6%,3906.0,95.4%,LOW,YES
3155,12,"C621, C622, C623, C624, C625, C626, C627, C628, C629, C630, C631, C632",190.0,4.6%,3906.0,95.4%,LOW,YES
3160,12,"C622, C623, C624, C625, C626, C627, C628, C629, C630, C631, C632, C633",190.0,4.6%,3906.0,95.4%,LOW,YES
3165,12,"C623, C624, C625, C626, C627, C628, C629, C630, C631, C632, C633, C634",190.0,4.6%,3906.0,95.4%,LOW,YES
3170,12,"C624, C625, C626, C627, C628, C629, C630, C631, C632, C633, C634, C635",190.0,4.6%,3906.0,95.4%,LOW,YES
3175,12,"C625, C626, C627, C628, C629, C630, C631, C632, C633, C634, C635, C636",190.0,4.6%,3906.0,95.4%,LOW,YES
3180,12,"C626, C627, C628, C629, C630, C631, C632, C633, C634, C635, C636, C637",190.0,4.6%,3906.0,95.4%,LOW,YES
3185,12,"C627, C628, C629, C630, C631, C632, C633, C634, C635, C636, C637, C638",190.0,4.6%,3906.0,95.4%,LOW,YES
3190,12,"C628, C629, C630, C631, C632, C633, C634, C635, C636, C637, C638, C639",190.0,4.6%,3906.0,95.4%,LOW,YES
3195,12,"C629, C630, C631, C632, C633, C634, C635, C636, C637, C638, C639, C640",190.0,4.6%,3906.0,95.4%,LOW,YES
3200,12,"C630, C631, C632, C633, C634, C635, C636, C637, C638, C639, C640, C641",190.0,4.6%,3906.0,95.4%,LOW,YES
3205,12,"C631, C632, C633, C634, C635, C636, C637, C638, C639, C640, C641, C642",190.0,4.6%,3906.0,95.4%,LOW,YES
3210,12,"C632, C633, C634, C635, C636, C637, C638, C639, C640, C641, C642, C643",190.0,4.6%,3906.0,95.4%,LOW,YES
3215,12,"C633, C634, C635, C636, C637, C638, C639, C640, C641, C642, C643, C644",190.0,4.6%,3906.0,95.4%,LOW,YES
3220,12,"C634, C635, C636, C637, C638, C639, C640, C641, C642, C643, C644, C645",190.0,4.6%,3906.0,95.4%,LOW,YES
3225,12,"C635, C636, C637, C638, C639, C640, C641, C642, C643, C644, C645, C646",190.0,4.6%,3906.0,95.4%,LOW,YES
3230,12,"C636, C637, C638, C639, C640, C641, C642, C643, C644, C645, C646, C647",190.0,4.6%,3906.0,95.4%,LOW,YES
3235,12,"C637, C638, C639, C640, C641, C642, C643, C644, C645, C646, C647, C648",190.0,4.6%,3906.0,95.4%,LOW,YES
3240,12,"C638, C639, C640, C641, C642, C643, C644, C645, C646, C647, C648, C649",190.0,4.6%,3906.0,95.4%,LOW,YES
3245,12,"C639, C640, C641, C642, C643, C644, C645, C646, C647, C648, C649, C650",190.0,4.6%,3906.0,95.4%,LOW,YES
3250,12,"C640, C641, C642, C643, C644, C645, C646, C647, C648, C649, C650, C651",190.0,4.6%,3906.0,95.4%,LOW,YES
3255,12,"C641, C642, C643, C644, C645, C646, C647, C648, C649, C650, C651, C652",190.0,4.6%,3906.0,95.4%,LOW,YES
3260,12,"C642, C643, C644, C645, C646, C647, C648, C649, C650, C651, C652, C653",190.0,4.6%,3906.0,95.4%,LOW,YES
3265,12,"C643, C644, C645, C646, C647, C648, C649, C650, C651, C652, C653, C654",190.0,4.6%,3906.0,95.4%,LOW,YES
3270,12,"C644, C645, C646, C647, C648, C649, C650, C651, C652, C653, C654, C655",190.0,4.6%,3906.0,95.4%,LOW,YES
3275,12,"C645, C646, C647, C648, C649, C650, C651, C652, C653, C654, C655, C656",190.0,4.6%,3906.0,95.4%,LOW,YES
3280,12,"C646, C647, C648, C649, C650, C651, C652, C653, C654, C655, C656, C657",190.0,4.6%,3906.0,95.4%,LOW,YES
3285,12,"C647, C648, C649, C650, C651, C652, C653, C654, C655, C656, C657, C658",190.0,4.6%,3906.0,95.4%,LOW,YES
3290,12,"C648, C649, C650, C651, C652, C653, C654, C655, C656, C657, C658, C659",190.0,4.6%,3906.0,95.4%,LOW,YES
3295,12,"C649, C650, C651, C652, C653, C654, C655, C656, C657, C658, C659, C660",190.0,4.6%,3906.0,95.4%,LOW,YES
3300,12,"C650, C651, C652, C653, C654, C655, C656, C657, C658, C659, C660, C661",190.0,4.6%,3906.0,95.4%,LOW,YES
3305,12,"C651, C652, C653, C654, C655, C656, C657, C658, C659, C660, C661, C662",190.0,4.6%,3906.0,95.4%,LOW,YES
3310,12,"C652, C653, C654, C655, C656, C657, C658, C659, C660, C661, C662, C663",190.0,4.6%,3906.0,95.4%,LOW,YES
3315,12,"C653, C654, C655, C656, C657, C658, C659, C660, C661, C662, C663, C664",190.0,4.6%,3906.0,95.4%,LOW,YES
3320,12,"C654, C655, C656, C657, C658, C659, C660, C661, C662, C663, C664, C665",190.0,4.6%,3906.0,95.4%,LOW,YES
3325,12,"C655, C656, C657, C658, C659, C660, C661, C662, C663, C664, C665, C666",190.0,4.6%,3906.0,95.4%,LOW,YES
3330,12,"C656, C657, C658, C659, C660, C661, C662, C663, C664, C665, C666, C667",190.0,4.6%,3906.0,95.4%,LOW,YES
3335,12,"C657, C658, C659, C660, C661, C662, C663, C664, C665, C666, C667, C668",190.0,4.6%,3906.0,95.4%,LOW,YES
3340,12,"C658, C659, C660, C661, C662, C663, C664, C665, C666, C667, C668, C669",190.0,4.6%,3906.0,95.4%,LOW,YES
3345,12,"C659, C660, C661, C662, C663, C664, C665, C666, C667, C668, C669, C670",190.0,4.6%,3906.0,95.4%,LOW,YES
3350,12,"C660, C661, C662, C663, C664, C665, C666, C667, C668, C669, C670, C671",190.0,4.6%,3906.0,95.4%,LOW,YES
3355,12,"C661, C662, C663, C664, C665, C666, C667, C668, C669, C670, C671, C672",190.0,4.6%,3906.0,95.4%,LOW,YES
3360,12,"C662, C663, C664, C665, C666, C667, C668, C669, C670, C671, C672, C673",190.0,4.6%,3906.0,95.4%,LOW,YES
3365,12,"C663, C664, C665, C666, C667, C668, C669, C670, C671, C672, C673, C674",190.0,4.6%,3906.0,95.4%,LOW,YES
3370,12,"C664, C665, C666, C667, C668, C669, C670, C671, C672, C673, C674, C675",190.0,4.6%,3906.0,95.4%,LOW,YES
3375,12,"C665, C666, C667, C668, C669, C670, C671, C672, C673, C674, C675, C676",190.0,4.6%,3906.0,95.4%,LOW,YES
3380,12,"C666, C667, C668, C669, C670, C671, C672, C673, C674, C675, C676, C677",190.0,4.6%,3906.0,95.4%,LOW,YES
3385,12,"C667, C668, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678",190.0,4.6%,3906.0,95.4%,LOW,YES
3390,12,"C668, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679",190.0,4.6%,3906.0,95.4%,LOW,YES
3395,12,"C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680",190.0,4.6%,3906.0,95.4%,LOW,YES
3400,12,"C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681",190.0,4.6%,3906.0,95.4%,LOW,YES
3405,12,"C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C682",190.0,4.6%,3906.0,95.4%,LOW,YES
3410,12,"C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C682, C683",190.0,4.6%,3906.0,95.4%,LOW,YES
3415,12,"C673, C674, C675, C676, C677, C678, C679, C680, C681, C682, C683, C684",190.0,4.6%,3906.0,95.4%,LOW,YES
3420,12,"C674, C675, C676, C677, C678, C679, C680, C681, C682, C683, C684, C685",190.0,4.6%,3906.0,95.4%,LOW,YES
3425,12,"C675, C676, C677, C678, C679, C680, C681, C682, C683, C684, C685, C686",190.0,4.6%,3906.0,95.4%,LOW,YES
3430,12,"C676, C677, C678, C679, C680, C681, C682, C683, C684, C685, C686, C687",190.0,4.6%,3906.0,95.4%,LOW,YES
3435,12,"C677, C678, C679, C680, C681, C682, C683, C684, C685, C686, C687, C688",190.0,4.6%,3906.0,95.4%,LOW,YES
3440,12,"C678, C679, C680, C681, C682, C683, C684, C685, C686, C687, C688, C689",190.0,4.6%,3906.0,95.4%,LOW,YES
3445,12,"C679, C680, C681, C682, C683, C684, C685, C686, C687, C688, C689, C690",190.0,4.6%,3906.0,95.4%,LOW,YES
3450,12,"C680, C681, C682, C683, C684, C685, C686, C687, C688, C689, C690, C691",190.0,4.6%,3906.0,95.4%,LOW,YES
3455,12,"C681, C682, C683, C684, C685, C686, C687, C688, C689, C690, C691, C692",190.0,4.6%,3906.0,95.4%,LOW,YES
3460,12,"C682, C683, C684, C685, C686, C687, C688, C689, C690, C691, C692, C693",190.0,4.6%,3906.0,95.4%,LOW,YES
3465,12,"C683, C684, C685, C686, C687, C688, C689, C690, C691, C692, C693, C694",190.0,4.6%,3906.0,95.4%,LOW,YES
3470,12,"C684, C685, C686, C687, C688, C689, C690, C691, C692, C693, C694, C695",190.0,4.6%,3906.0,95.4%,LOW,YES
3475,12,"C685, C686, C687, C688, C689, C690, C691, C692, C693, C694, C695, C696",190.0,4.6%,3906.0,95.4%,LOW,YES
3480,12,"C686, C687, C688, C689, C690, C691, C692, C693, C694, C695, C696, C697",190.0,4.6%,3906.0,95.4%,LOW,YES
3485,12,"C687, C688, C689, C690, C691, C692, C693, C694, C695, C696, C697, C698",190.0,4.6%,3906.0,95.4%,LOW,YES
3490,12,"C688, C689, C690, C691, C692, C693, C694, C695, C696, C697, C698, C699",190.0,4.6%,3906.0,95.4%,LOW,YES
3495,12,"C689, C690, C691, C692, C693, C694, C695, C696, C697, C698, C699, C700",190.0,4.6%,3906.0,95.4%,LOW,YES
3500,12,"C690, C691, C692, C693, C694, C695, C696, C697, C698, C699, C700, C701",190.0,4.6%,3906.0,95.4%,LOW,YES
3505,12,"C691, C692, C693, C694, C695, C696, C697, C698, C699, C700, C701, C702",190.0,4.6%,3906.0,95.4%,LOW,YES
3510,12,"C692, C693, C694, C695, C696, C697, C698, C699, C700, C701, C702, C703",190.0,4.6%,3906.0,95.4%,LOW,YES
3515,12,"C693, C694, C695, C696, C697, C698, C699, C700, C701, C702, C703, C704",190.0,4.6%,3906.0,95.4%,LOW,YES
3520,12,"C694, C695, C696, C697, C698, C699, C700, C701, C702, C703, C704, C705",190.0,4.6%,3906.0,95.4%,LOW,YES
3525,12,"C695, C696, C697, C698, C699, C700, C701, C702, C703, C704, C705, C706",190.0,4.6%,3906.0,95.4%,LOW,YES
3530,12,"C696, C697, C698, C699, C700, C701, C702, C703, C704, C705, C706, C707",190.0,4.6%,3906.0,95.4%,LOW,YES
3535,12,"C697, C698, C699, C700, C701, C702, C703, C704, C705, C706, C707, C708",190.0,4.6%,3906.0,95.4%,LOW,YES
3540,12,"C698, C699, C700, C701, C702, C703, C704, C705, C706, C707, C708, C709",190.0,4.6%,3906.0,95.4%,LOW,YES
3545,12,"C699, C700, C701, C702, C703, C704, C705, C706, C707, C708, C709, C710",190.0,4.6%,3906.0,95.4%,LOW,YES
3550,12,"C700, C701, C702, C703, C704, C705, C706, C707, C708, C709, C710, C711",190.0,4.6%,3906.0,95.4%,LOW,YES
3555,12,"C701, C702, C703, C704, C705, C706, C707, C708, C709, C710, C711, C712",190.0,4.6%,3906.0,95.4%,LOW,YES
3560,12,"C702, C703, C704, C705, C706, C707, C708, C709, C710, C711, C712, C713",190.0,4.6%,3906.0,95.4%,LOW,YES
3565,12,"C703, C704, C705, C706, C707, C708, C709, C710, C711, C712, C713, C714",190.0,4.6%,3906.0,95.4%,LOW,YES
3570,12,"C704, C705, C706, C707, C708, C709, C710, C711, C712, C713, C714, C715",190.0,4.6%,3906.0,95.4%,LOW,YES
3575,12,"C705, C706, C707, C708, C709, C710, C711, C712, C713, C714, C715, C716",190.0,4.6%,3906.0,95.4%,LOW,YES
3580,12,"C706, C707, C708, C709, C710, C711, C712, C713, C714, C715, C716, C717",190.0,4.6%,3906.0,95.4%,LOW,YES
3585,12,"C707, C708, C709, C710, C711, C712, C713, C714, C715, C716, C717, C718",190.0,4.6%,3906.0,95.4%,LOW,YES
3590,12,"C708, C709, C710, C711, C712, C713, C714, C715, C716, C717, C718, C719",190.0,4.6%,3906.0,95.4%,LOW,YES
3595,12,"C709, C710, C711, C712, C713, C714, C715, C716, C717, C718, C719, C720",190.0,4.6%,3906.0,95.4%,LOW,YES
3600,11,"C710, C711, C712, C713, C714, C715, C716, C717, C718, C719, C720",180.0,4.4%,3916.0,95.6%,LOW,YES
