CONTAINER LIFECYCLE STATE TRACKING
State Machine: 7-State Container Lifecycle
Configuration:
  Base Memory: 10.0 MB
  Memory Multiplier: 1.5
  Total GPU Memory: 4096.0 MB

STATE DEFINITIONS
State,Phase,Description,Actions
CREATED,Registration,Container registered in scheduler,Memory allocated from pool
STARTING,Initialization,Subprocess being created,Process object created
ALLOCATING_MEMORY,GPU Setup,GPU memory allocation in progress,torch.zeros() executed
RUNNING,Execution,Container actively using GPU,Worker process executing
RELEASING_MEMORY,Cleanup,Memory being released,torch.cuda.empty_cache() called
COMPLETED,Final (Success),Container completed successfully,"Exit code 0, memory freed"
FAILED,Final (Error),Container failed with error,"Exit code != 0, memory freed"

Container ID,Current State,Timestamp (s),Time Since Launch (s),Memory Allocated (MB),Container Status,State Description
128,ALLOCATING_MEMORY,3208.20,0.00,170.9,✓ SUCCESS,GPU memory being allocated
128,RUNNING,3208.20,0.00,170.9,✓ SUCCESS,Active execution on GPU
128,RELEASING_MEMORY,3271.92,63.72,170.9,✓ SUCCESS,Releasing allocated memory
128,COMPLETED,3271.92,63.72,170.9,✓ SUCCESS,Finished successfully
129,STARTING,3263.24,0.00,256.3,✓ SUCCESS,Process being launched
129,ALLOCATING_MEMORY,3263.24,0.00,256.3,✓ SUCCESS,GPU memory being allocated
129,RUNNING,3263.24,0.00,256.3,✓ SUCCESS,Active execution on GPU
129,RELEASING_MEMORY,3326.94,63.70,256.3,✓ SUCCESS,Releasing allocated memory
129,COMPLETED,3326.94,63.70,256.3,✓ SUCCESS,Finished successfully
130,STARTING,3268.25,0.00,384.4,✓ SUCCESS,Process being launched
130,ALLOCATING_MEMORY,3268.25,0.00,384.4,✓ SUCCESS,GPU memory being allocated
130,RUNNING,3268.25,0.00,384.4,✓ SUCCESS,Active execution on GPU
130,RELEASING_MEMORY,3331.95,63.70,384.4,✓ SUCCESS,Releasing allocated memory
130,COMPLETED,3331.95,63.70,384.4,✓ SUCCESS,Finished successfully
131,STARTING,3273.26,0.00,576.7,✓ SUCCESS,Process being launched
131,ALLOCATING_MEMORY,3273.26,0.00,576.7,✓ SUCCESS,GPU memory being allocated
131,RUNNING,3273.26,0.00,576.7,✓ SUCCESS,Active execution on GPU
131,RELEASING_MEMORY,3336.92,63.66,576.7,✓ SUCCESS,Releasing allocated memory
131,COMPLETED,3336.92,63.66,576.7,✓ SUCCESS,Finished successfully
132,STARTING,3328.30,0.00,865.0,✓ SUCCESS,Process being launched
132,ALLOCATING_MEMORY,3328.30,0.00,865.0,✓ SUCCESS,GPU memory being allocated
132,RUNNING,3328.30,0.00,865.0,✓ SUCCESS,Active execution on GPU
132,RELEASING_MEMORY,3392.09,63.79,865.0,✓ SUCCESS,Releasing allocated memory
132,COMPLETED,3392.09,63.79,865.0,✓ SUCCESS,Finished successfully
133,STARTING,3333.30,0.00,1297.5,✓ SUCCESS,Process being launched
133,ALLOCATING_MEMORY,3333.30,0.00,1297.5,✓ SUCCESS,GPU memory being allocated
133,RUNNING,3333.30,0.00,1297.5,✓ SUCCESS,Active execution on GPU
133,RELEASING_MEMORY,3397.02,63.72,1297.5,✓ SUCCESS,Releasing allocated memory
133,COMPLETED,3397.02,63.72,1297.5,✓ SUCCESS,Finished successfully
134,STARTING,3392.09,0.00,1946.2,✓ SUCCESS,Process being launched
134,ALLOCATING_MEMORY,3392.09,0.00,1946.2,✓ SUCCESS,GPU memory being allocated
134,RUNNING,3392.09,0.00,1946.2,✓ SUCCESS,Active execution on GPU
134,RELEASING_MEMORY,3455.88,63.78,1946.2,✓ SUCCESS,Releasing allocated memory
134,COMPLETED,3455.88,63.78,1946.2,✓ SUCCESS,Finished successfully
135,STARTING,3455.88,0.00,2919.3,✓ SUCCESS,Process being launched
135,ALLOCATING_MEMORY,3455.88,0.00,2919.3,✓ SUCCESS,GPU memory being allocated
135,RUNNING,3455.88,0.00,2919.3,✓ SUCCESS,Active execution on GPU
135,RELEASING_MEMORY,3519.67,63.80,2919.3,✓ SUCCESS,Releasing allocated memory
135,COMPLETED,3519.67,63.80,2919.3,✓ SUCCESS,Finished successfully
136,STARTING,3458.42,0.00,10.0,✓ SUCCESS,Process being launched
136,ALLOCATING_MEMORY,3458.42,0.00,10.0,✓ SUCCESS,GPU memory being allocated
136,RUNNING,3458.42,0.00,10.0,✓ SUCCESS,Active execution on GPU
136,RELEASING_MEMORY,3522.11,63.69,10.0,✓ SUCCESS,Releasing allocated memory
136,COMPLETED,3522.11,63.69,10.0,✓ SUCCESS,Finished successfully
137,STARTING,3463.42,0.00,15.0,✓ SUCCESS,Process being launched
137,ALLOCATING_MEMORY,3463.42,0.00,15.0,✓ SUCCESS,GPU memory being allocated
137,RUNNING,3463.42,0.00,15.0,✓ SUCCESS,Active execution on GPU
137,RELEASING_MEMORY,3527.03,63.61,15.0,✓ SUCCESS,Releasing allocated memory
137,COMPLETED,3527.03,63.61,15.0,✓ SUCCESS,Finished successfully
138,STARTING,3523.48,0.00,22.5,✓ SUCCESS,Process being launched
138,ALLOCATING_MEMORY,3523.48,0.00,22.5,✓ SUCCESS,GPU memory being allocated
138,RUNNING,3523.48,0.00,22.5,✓ SUCCESS,Active execution on GPU
138,RELEASING_MEMORY,3587.14,63.66,22.5,✓ SUCCESS,Releasing allocated memory
138,COMPLETED,3587.14,63.66,22.5,✓ SUCCESS,Finished successfully
139,STARTING,3528.48,0.00,33.8,✓ SUCCESS,Process being launched
139,ALLOCATING_MEMORY,3528.48,0.00,33.8,✓ SUCCESS,GPU memory being allocated
139,RUNNING,3528.48,0.00,33.8,✓ SUCCESS,Active execution on GPU
139,RELEASING_MEMORY,3592.08,63.60,33.8,✓ SUCCESS,Releasing allocated memory
139,COMPLETED,3592.08,63.60,33.8,✓ SUCCESS,Finished successfully
140,STARTING,3533.49,0.00,50.6,✓ SUCCESS,Process being launched
140,ALLOCATING_MEMORY,3533.49,0.00,50.6,✓ SUCCESS,GPU memory being allocated
140,RUNNING,3533.49,0.00,50.6,✓ SUCCESS,Active execution on GPU
140,RELEASING_MEMORY,3597.23,63.74,50.6,✓ SUCCESS,Releasing allocated memory
140,COMPLETED,3597.23,63.74,50.6,✓ SUCCESS,Finished successfully
141,STARTING,3588.54,0.00,75.9,✗ FAILURE,Process being launched
141,ALLOCATING_MEMORY,3588.54,0.00,75.9,✗ FAILURE,GPU memory being allocated
141,RUNNING,3588.54,0.00,75.9,✗ FAILURE,Active execution on GPU
142,STARTING,3593.54,0.00,113.9,✗ FAILURE,Process being launched
142,ALLOCATING_MEMORY,3593.54,0.00,113.9,✗ FAILURE,GPU memory being allocated
142,RUNNING,3593.54,0.00,113.9,✗ FAILURE,Active execution on GPU
143,STARTING,3598.54,0.00,170.9,✗ FAILURE,Process being launched
143,ALLOCATING_MEMORY,3598.54,0.00,170.9,✗ FAILURE,GPU memory being allocated
143,RUNNING,3598.54,0.00,170.9,✗ FAILURE,Active execution on GPU

STATE TRANSITION STATISTICS
State,Total Occurrences,Success Count,Failure Count,Avg Entry Time
STARTING,143,140,3,N/A
ALLOCATING_MEMORY,143,140,3,N/A
RUNNING,143,140,3,N/A
RELEASING_MEMORY,140,140,0,N/A
COMPLETED,140,140,0,N/A
